camera_id,timestamp,total_vehicles,vehicles_per_mpx,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,cluster,cluster_label
4703,2025-10-18 23:09:00,1,0.0022,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:14:00,1,0.0128,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:19:00,1,0.0115,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:24:00,7,0.0752,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:29:00,2,0.0225,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:34:00,5,0.0649,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:39:00,1,0.0037,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:44:00,7,0.0436,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:49:00,2,0.008,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-18 23:54:00,2,0.0079,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3,Light
4703,2025-10-19 04:54:00,0,0.0,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 04:59:00,0,0.0,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:04:00,0,0.0,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:09:00,1,0.0026,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:14:00,0,0.0,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:19:00,1,0.0047,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:24:00,0,0.0,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:29:00,2,0.012,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:34:00,0,0.0,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:39:00,0,0.0,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:44:00,0,0.0,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:49:00,3,0.0099,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:54:00,1,0.0091,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 05:59:00,1,0.0329,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:04:00,1,0.0084,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:09:00,0,0.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:14:00,0,0.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:19:00,2,0.0168,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:24:00,1,0.0138,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:29:00,1,0.0337,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:34:00,1,0.0034,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:39:00,2,0.0032,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:44:00,3,0.0116,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:49:00,0,0.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:54:00,1,0.0109,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 06:59:00,2,0.0059,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:04:00,1,0.0319,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:09:00,2,0.0653,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:14:00,2,0.0066,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:19:00,4,0.0083,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:24:00,5,0.0337,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:29:00,2,0.0305,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:34:00,1,0.0123,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:39:00,0,0.0,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:44:00,0,0.0,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:49:00,0,0.0,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:54:00,1,0.0062,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:59:00,9,0.1193,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 07:59:00,9,0.1193,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:04:00,7,0.0379,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:09:00,8,0.0642,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:19:00,4,0.0344,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:19:00,4,0.0344,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:24:00,9,0.0502,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:29:00,7,0.1116,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:39:00,6,0.0166,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:44:00,5,0.0279,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:49:00,7,0.0261,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:49:00,7,0.0261,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 08:54:00,5,0.0504,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:04:00,4,0.0277,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:09:00,6,0.0604,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:09:00,6,0.0604,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:19:00,4,0.0191,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:24:00,4,0.0225,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:24:00,4,0.0225,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:29:00,1,0.0025,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:34:00,2,0.0376,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:39:00,2,0.0158,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:44:00,6,0.0498,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:54:00,5,0.0009,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:54:00,5,0.0009,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 09:59:00,2,0.0366,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:09:00,4,0.0358,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
4703,2025-10-19 10:09:00,4,0.0358,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,Very Light
